2.0793947870345, 2.5340489973113, 2.1753075644734
6.5067645558802, 7.2317771223676, 6.4847689040027
5.9468605978983, 6.4920629502303, 5.2545475278374
7.2969332010327, 7.4970630211591, 6.9452823076418
4.6740389706508, 4.6099509458396, 2.9763265795011
0, 0, 0
6.1396182759025, 6.2509506687839, 5.4061966793358
7.1929257031796, 7.6298671264881, 6.9565829316132
2.7410134148468, 2.3585400709973, 2.368055346843
0, 0, 0
0, 0, 0
0, 0, 0
4.5393734119657, 3.3579046597913, 3.4729087539118
0, 0, 0
6.0914903360598, 5.9188388368066, 5.3922094573668
7.3909437546448, 7.522755891815, 6.9932977195319
2.6703788475907, 2.6431934889835, 2.4857360190533
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
2.5894097582844, 2.5239315107878, 2.3890333482224
0, 0, 0
0, 0, 0
0, 0, 0
3.999495837346, 3.1439734061661, 3.0909494285477
0, 0, 0
6.0776164162123, 5.3588616913461, 5.2400444180954
7.4344290419289, 7.2151370492367, 6.9503207294711
2.4623482199916, 2.4782491626189, 2.8078712408831
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
2.3414831070708, 2.4444051044217, 2.4487050069189
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
2.522537485239, 2.3620636321559, 2.6271096501862
0, 0, 0
0, 0, 0
0, 0, 0
4.2801689872107, 3.3801778623717, 3.0498765216981
0, 0, 0
6.0183422458772, 5.4976015744852, 4.6701228223037
7.5415034802972, 7.0291278049406, 6.7765371950411
3.5772954891324, 4.2995571369938, 4.6989995841146
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
3.3121835370703, 3.4267270649842, 4.620460019261
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
2.9861269047016, 3.2686443046624, 4.3640623167489
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
2.9732004613024, 2.8606404092044, 4.1741836855049
0, 0, 0
0, 0, 0
0, 0, 0
4.6277112031523, 4.0934424197153, 4.2553751649776
0, 0, 0
5.7264178461826, 5.1392028539526, 4.8393975291681
7.2485497316111, 6.4370334132668, 6.7448805645296
5.5104907015258, 6.2781507233044, 5.9919975694658
6.8037214491083, 7.2953511231392, 6.9364253675702
0, 0, 0
7.9156321388341, 8.3610795624547, 8.0193074206528
0, 0, 0
0, 0, 0
0, 0, 0
8.4613038072177, 8.9117794905029, 8.4857679975922
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
9.0154670258919, 9.2306401286574, 8.6495296194879
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
9.3343176269559, 9.2942529072724, 8.8655867998609
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
9.4777582642557, 9.4261745505833, 8.5087190164452
5.5021593795604, 5.9480820184436, 6.371037306264
7.0502924382013, 7.789089831587, 7.2441618565609
0, 0, 0
8.2927760238778, 8.850459732769, 8.3549522823086
0, 0, 0
0, 0, 0
0, 0, 0
9.0313723228891, 9.3290876068419, 8.9760319274937
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
9.5972151268232, 9.7458894631297, 9.4973721960035
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
9.9591208221079, 9.9993552083206, 9.6355171033373
5.2749321685789, 5.8168150260828, 6.5764562032648
6.9143776730654, 7.6812416322775, 7.4855286851898
0, 0, 0
8.5526385841853, 9.0862675397935, 9.0525376136504
0, 0, 0
0, 0, 0
0, 0, 0
9.3083014145202, 9.6820333034179, 9.695746928418
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
9.8318484032448, 9.9673703978787, 9.8733552305041
5.105457339921, 5.5530537660708, 6.1633144501807
7.080401065921, 7.5426186090404, 7.9319664098983
0, 0, 0
8.7155722819748, 9.4327018754686, 9.3699834123527
0, 0, 0
0, 0, 0
0, 0, 0
9.8157025509547, 9.9775475883135, 9.9079187237058
4.9748365031314, 5.4572525776493, 5.8859676887111
6.8047239698579, 7.2782309450066, 7.5408725334841
0, 0, 0
8.0304590432005, 9.4062528536953, 9.8183239151734
5.1988952243385, 5.5598472412527, 5.767651376851
6.9718569074516, 6.8791831715694, 7.5987318708243
5.9473432483788, 5.6620109975886, 5.9728847956937
9.9999999999999, 9.9999994946599, 9.9999999999999
